Date,Energy,Cloud Coverage,Visibility,Temperature,Dew Point,Relative Humidity,Wind Speed
2017-04-12 16:00:00,2924.0,0.0,10.0,19.63,3.3,32.88,6.36
2017-08-30 12:00:00,3329.75,0.75,10.0,24.87,16.91,62.24,6.2
2016-02-09 14:00:00,642.0,1.0,4.71,-7.1,-10.81,72.08,20.12
2016-05-09 09:00:00,455.25,1.0,5.23,15.16,12.53,90.11,10.34
2017-10-19 10:00:00,3462.75,0.0,10.0,19.71,11.4,59.48,1.4
2017-06-15 16:00:00,0.0,0.0,10.0,31.43,15.51,35.59,5.24
2017-03-23 17:00:00,120.65,1.0,10.0,8.51,0.25,53.2,14.04
2017-05-28 13:00:00,2340.25,0.64,10.0,25.85,17.25,56.64,15.08
2017-10-05 11:00:00,1029.5,1.0,10.0,20.54,19.23,88.08,6.72
2017-01-14 06:00:00,0.0,1.0,4.22,-0.92,-1.15,95.56,3.44
2017-06-11 09:00:00,3297.75,0.0,10.0,28.45,17.06,49.0,20.12
2016-08-28 06:00:00,171.53,0.0,7.88,22.42,22.04,95.56,2.44
2017-03-14 16:00:00,211.75,0.87,4.56,-2.81,-6.13,78.18,12.22
2017-03-25 15:00:00,566.5,1.0,10.0,19.22,13.31,64.68,15.12
2016-10-27 17:00:00,123.38,1.0,10.0,9.94,6.96,81.68,2.16
2017-03-10 13:00:00,4715.5,0.0,10.0,3.41,-13.75,26.92,16.24
2017-02-16 08:00:00,2191.5,0.78,10.0,-1.01,-3.51,79.6,3.64
2017-01-30 17:00:00,7.93,0.14,10.0,1.18,-1.52,21.89,17.36
2016-02-12 09:00:00,352.5,1.0,10.0,-4.57,-6.4,80.2,12.92
2017-03-05 09:00:00,3272.0,0.65,10.0,11.03,1.22,52.8,18.28
2017-02-03 17:00:00,11.93,0.0,10.0,-2.85,-13.02,20.47,9.68
2017-06-15 14:00:00,0.0,0.62,10.0,30.47,19.53,48.28,4.08
2017-06-04 06:00:00,378.75,0.24,10.0,23.36,19.28,74.52,6.6
2017-03-19 06:00:00,1.69,0.0,10.0,-2.0,-1.85,95.72,0.0
2017-02-01 09:00:00,1591.5,0.01,10.0,2.51,-0.01,82.84,7.96
2016-02-14 17:00:00,6.85,1.0,4.38,-6.6,-8.24,84.19,14.0
2017-02-06 07:00:00,365.3,0.0,7.96,-1.03,-2.25,88.84,6.08
2017-03-02 12:00:00,3299.0,0.62,10.0,4.05,-2.83,60.81,15.76
2016-03-10 09:00:00,506.5,1.0,9.74,9.29,7.07,85.33,12.07
2016-11-27 12:00:00,586.5,1.0,3.55,3.88,4.07,93.92,15.23
2016-08-29 13:00:00,4073.25,0.01,10.0,30.25,23.22,63.64,2.76
2017-08-15 17:00:00,1646.75,0.52,10.0,29.43,20.74,56.36,4.4
2017-05-10 12:00:00,4583.0,0.01,10.0,25.9,17.86,62.64,6.28
2017-03-05 10:00:00,4114.25,0.31,10.0,14.83,1.6,42.2,19.76
2016-10-08 12:00:00,4701.5,0.0,10.0,18.07,5.12,40.52,7.8
2017-07-28 06:00:00,141.4,0.7,10.0,19.9,19.62,90.96,9.0
2016-08-27 12:00:00,3481.5,0.54,10.0,29.51,23.86,70.64,7.32
2016-07-27 06:00:00,158.4,0.0,7.0,20.07,18.9,90.0,3.0
2016-04-07 15:00:00,3170.25,0.99,10.0,6.77,-0.19,63.44,16.2
2017-10-04 06:00:00,0.0,0.89,10.0,19.61,18.7,85.08,5.68
2016-04-11 06:00:00,49.08,0.87,3.28,9.27,9.53,96.79,8.47
2016-11-17 09:00:00,2792.0,0.0,10.0,14.18,9.71,75.52,11.88
2017-09-29 17:00:00,901.0,0.0,10.0,20.95,5.9,19.95,11.56
2017-09-21 15:00:00,1437.25,0.01,10.0,33.03,21.72,49.68,4.8
2017-02-02 16:00:00,240.68,0.0,10.0,-2.76,-9.56,59.56,10.36
2016-03-17 06:00:00,0.78,0.0,10.0,4.13,0.87,72.72,10.12
2017-08-26 12:00:00,4339.0,0.0,9.04,25.41,13.52,46.92,5.72
2017-04-15 09:00:00,3128.0,0.0,10.0,23.76,16.84,63.77,15.59
2017-05-31 16:00:00,3210.25,0.0,10.0,25.09,4.11,19.91,14.0
2017-10-09 17:00:00,529.0,0.9,10.0,25.77,15.92,54.92,2.76
2017-06-27 06:00:00,76.5,0.0,10.0,14.07,12.1,86.0,0.0
2016-03-10 12:00:00,1300.25,0.04,9.8,10.28,7.35,22.41,11.4
2016-11-04 07:00:00,72.45,0.14,10.0,7.58,6.34,83.84,7.04
2016-11-01 12:00:00,2942.5,0.0,10.0,24.71,14.74,50.56,19.04
2017-06-12 11:00:00,4050.0,0.44,10.0,31.34,19.99,47.64,12.76
2017-09-13 14:00:00,1219.0,1.0,10.0,20.9,16.6,74.72,0.0
2016-10-19 17:00:00,20.56,1.0,10.0,16.9,12.82,73.4,8.4
2016-06-14 12:00:00,4218.5,0.63,9.76,26.08,13.89,45.8,7.54
2017-08-28 10:00:00,3066.0,0.0,10.0,22.99,17.8,73.28,5.44
2016-10-22 14:00:00,3747.75,0.0,10.0,16.6,5.23,44.36,10.44
2016-11-09 16:00:00,100.1,0.0,10.0,11.31,5.22,61.04,5.72
2016-11-27 09:00:00,427.75,1.0,0.24,2.43,2.57,99.43,9.5
2016-10-19 16:00:00,139.45,1.0,10.0,17.51,12.67,69.72,7.44
2017-02-26 07:00:00,713.5,0.7,10.0,-4.43,-7.44,76.76,9.28
2016-08-05 17:00:00,1583.5,0.08,10.0,27.11,22.98,74.33,5.33
2016-11-09 06:00:00,40.2,0.0,8.4,4.19,3.63,88.88,10.32
2016-06-17 10:00:00,3886.5,0.0,10.0,26.57,16.24,49.84,9.84
2017-01-30 08:00:00,232.5,0.0,9.88,-9.04,-8.59,88.64,3.0
2017-08-19 09:00:00,2627.5,0.0,10.0,25.26,19.08,69.68,3.56
2017-07-26 07:00:00,896.75,0.0,10.0,21.81,18.79,84.2,6.04
2016-11-26 09:00:00,2638.25,0.14,5.04,3.94,3.18,90.16,6.36
2017-10-23 06:00:00,0.0,1.0,5.12,11.83,11.34,97.04,17.96
2017-07-17 14:00:00,4321.75,0.75,10.0,28.25,17.94,49.24,5.68
2017-08-31 13:00:00,2987.25,0.64,10.0,24.6,17.44,61.92,11.56
2017-03-08 17:00:00,196.48,0.0,10.0,12.7,-2.02,35.32,11.6
2017-03-30 09:00:00,340.5,0.99,3.0,12.34,11.04,98.44,10.36
2017-08-14 14:00:00,2787.0,0.15,10.0,28.33,17.51,48.84,3.48
2016-09-05 07:00:00,534.75,0.39,10.0,21.8,19.86,89.88,6.76
2016-05-06 16:00:00,2802.25,0.0,10.0,26.08,6.85,26.68,12.28
2017-07-09 13:00:00,4054.25,0.72,10.0,29.5,17.78,49.28,9.0
2016-12-06 06:00:00,0.0,1.0,5.73,1.52,1.01,93.97,5.5
2016-04-07 07:00:00,460.75,0.98,10.0,3.99,1.06,78.88,23.12
2017-05-06 17:00:00,1590.75,0.31,10.0,15.22,5.82,51.92,13.76
2017-05-17 09:00:00,3038.0,0.45,10.0,26.59,16.94,53.4,23.6
2016-07-11 12:00:00,3180.25,0.41,10.0,29.65,23.87,65.0,13.0
2016-07-05 09:00:00,2483.75,0.74,10.0,25.32,22.06,80.4,4.76
2016-04-28 17:00:00,449.0,1.0,10.0,17.53,13.83,76.37,9.32
2017-03-27 09:00:00,573.25,0.74,9.96,11.67,10.41,88.44,7.48
2016-07-05 08:00:00,1194.0,0.97,10.0,24.68,21.74,81.77,2.96
2017-06-10 09:00:00,3388.25,0.0,10.0,26.81,13.64,43.8,18.0
2017-01-22 16:00:00,73.05,1.0,2.75,7.7,7.47,95.77,14.07
2016-07-14 08:00:00,1360.5,0.0,10.0,23.44,21.15,84.0,9.92
2016-05-21 15:00:00,3606.75,0.0,10.0,25.13,3.56,24.48,16.2
2016-11-30 14:00:00,164.75,1.0,10.0,3.48,0.26,76.84,14.76
2017-08-30 17:00:00,1609.5,0.02,10.0,24.47,16.05,21.06,6.96
2017-10-06 08:00:00,52.73,1.0,3.74,19.94,19.48,96.84,5.76
2016-10-05 12:00:00,3637.75,0.24,10.0,26.73,17.25,53.92,12.08
2017-01-15 15:00:00,136.1,0.91,7.04,1.2,-0.21,88.49,6.08
2016-05-22 15:00:00,3558.5,0.29,10.0,28.85,5.7,22.28,12.8
2017-06-15 06:00:00,0.0,0.04,10.0,21.11,19.77,87.84,8.04
2017-06-23 14:00:00,1180.5,0.0,10.0,27.26,14.37,44.64,13.96
2016-09-09 15:00:00,285.5,1.0,8.4,25.04,22.78,88.52,4.48
2016-10-14 12:00:00,4532.25,0.0,10.0,18.83,8.38,49.0,10.48
2016-09-23 15:00:00,2847.75,0.0,10.0,31.0,19.7,51.33,7.68
2016-05-28 13:00:00,2929.5,0.01,10.0,25.6,20.26,69.0,18.84
2017-09-18 13:00:00,3466.75,0.75,10.0,28.32,19.43,57.56,1.08
2017-09-13 15:00:00,526.25,1.0,10.0,20.96,17.05,78.56,4.16
2017-08-19 17:00:00,1080.25,0.52,10.0,28.01,18.47,52.16,3.4
2016-02-15 14:00:00,653.5,1.0,2.77,-0.85,-1.11,92.0,6.27
2017-05-05 13:00:00,4516.25,0.54,10.0,15.82,6.57,53.44,22.44
2017-08-06 14:00:00,1414.25,1.0,10.0,21.77,17.46,76.84,8.04
2016-10-28 17:00:00,146.3,0.0,10.0,16.71,13.95,80.76,10.8
2017-01-04 14:00:00,1488.25,0.64,10.0,-5.78,-10.55,66.92,14.76
2017-01-25 06:00:00,0.0,0.0,9.04,5.34,3.44,89.88,8.04
2016-04-06 09:00:00,129.1,1.0,4.78,8.95,6.25,80.89,13.6
2016-05-08 09:00:00,706.5,1.0,8.08,11.59,9.18,85.0,2.24
2016-12-10 13:00:00,1081.5,0.04,10.0,-2.25,-8.7,21.42,7.04
2016-03-02 17:00:00,53.77,0.99,10.0,2.24,-7.6,46.72,8.12
2017-09-26 17:00:00,592.25,0.0,10.0,30.12,16.3,42.36,4.76
2017-07-02 11:00:00,1512.0,0.0,10.0,28.69,15.95,44.64,8.76
2016-07-08 07:00:00,965.25,0.45,10.0,24.42,23.06,89.04,5.68
2016-05-04 16:00:00,937.75,0.92,10.0,12.56,5.13,56.44,13.96
2017-07-27 06:00:00,271.0,1.0,9.04,23.41,23.42,97.84,2.84
2016-07-03 13:00:00,567.25,1.0,8.84,17.8,17.34,96.84,8.04
2017-08-24 09:00:00,3012.0,0.0,9.04,22.81,14.75,59.08,6.64
2016-10-05 06:00:00,0.29,0.65,10.0,18.61,16.02,83.76,8.84
2016-02-29 07:00:00,1114.5,0.0,10.0,0.35,-0.63,88.8,8.68
2016-03-03 14:00:00,425.5,1.0,1.89,3.37,1.74,95.78,6.81
2017-07-26 13:00:00,3459.75,0.54,10.0,29.86,23.61,69.36,5.04
2016-10-17 16:00:00,1520.75,0.0,10.0,27.75,18.0,51.64,22.56
2016-05-29 10:00:00,3404.5,0.62,10.0,26.75,16.54,53.36,12.68
2016-06-02 14:00:00,4328.0,0.0,10.0,27.58,10.38,32.8,7.16
2017-02-08 13:00:00,46.93,1.0,1.36,-1.05,-1.6,93.33,11.46
2016-12-13 16:00:00,1.22,0.0,10.0,-7.04,-15.09,21.26,12.76
2017-01-23 16:00:00,28.59,1.0,10.0,4.35,2.98,86.96,10.84
2016-12-29 16:00:00,24.74,1.0,10.0,2.78,-2.26,68.53,19.52
2017-04-12 06:00:00,66.68,0.0,8.0,4.6,3.9,91.56,0.24
2017-08-18 08:00:00,1874.75,0.14,10.0,22.94,18.91,75.68,10.92
2016-10-14 15:00:00,3111.25,0.0,10.0,20.43,7.18,39.64,9.2
2017-05-27 08:00:00,988.0,1.0,2.3,16.5,16.53,98.23,11.45
2016-03-26 09:00:00,2967.0,0.28,10.0,7.6,3.61,75.8,10.0
2016-03-12 13:00:00,1284.75,1.0,9.96,14.24,10.0,73.2,9.92
2016-09-26 11:00:00,4667.0,0.0,10.0,21.03,4.02,32.08,17.0
2016-05-28 11:00:00,2289.25,0.28,10.0,24.02,19.96,74.52,15.6
2017-03-25 12:00:00,1110.25,1.0,10.0,19.2,12.26,64.53,8.6
2016-02-28 09:00:00,3573.0,0.0,10.0,12.26,6.22,64.08,24.16
2017-10-17 12:00:00,4517.0,0.0,10.0,19.84,5.73,40.36,15.88
2017-06-27 14:00:00,1521.25,0.14,10.0,23.94,7.56,35.08,2.04
2017-06-12 07:00:00,1049.75,0.0,10.0,26.68,19.53,62.56,13.08
2017-07-19 16:00:00,3039.25,0.96,10.0,31.79,25.44,67.08,4.12
2016-05-02 17:00:00,440.0,1.0,10.0,13.7,7.93,65.8,8.32
2017-02-05 14:00:00,3331.5,0.0,10.0,7.72,-1.76,50.4,10.6
2017-01-19 13:00:00,140.25,1.0,7.0,6.19,5.05,88.88,7.76
2016-06-12 15:00:00,3330.5,0.41,10.0,27.57,3.95,22.23,10.33
2016-06-01 12:00:00,2348.25,0.65,10.0,24.15,20.42,77.92,4.48
2017-09-25 15:00:00,1753.0,0.3,10.0,32.24,14.38,32.4,4.84
2017-09-24 11:00:00,4034.0,0.0,10.0,31.28,17.58,43.8,5.64
2017-10-02 14:00:00,3710.5,0.29,10.0,28.61,10.72,32.52,12.68
2016-11-01 16:00:00,1037.5,0.0,10.0,24.19,15.83,56.56,10.28
2017-03-13 10:00:00,52.58,1.0,4.04,-1.4,-2.58,88.85,13.73
2016-03-28 13:00:00,2452.25,0.83,10.0,11.02,3.34,57.64,13.44
2017-02-19 08:00:00,493.5,1.0,0.1,8.22,8.33,99.47,5.15
2016-10-18 16:00:00,1435.25,0.63,10.0,25.94,17.88,59.28,10.64
2017-09-12 12:00:00,4456.5,0.0,10.0,24.95,10.37,40.52,16.68
2017-07-10 08:00:00,135.75,1.0,8.92,21.46,17.71,76.0,18.24
2017-03-19 07:00:00,406.88,0.0,10.0,1.02,0.11,89.8,0.0
2017-05-22 12:00:00,4711.0,0.0,10.0,21.65,9.16,42.72,11.76
2016-12-10 08:00:00,384.0,0.04,10.0,-4.88,-7.86,21.7,7.32
2017-04-16 10:00:00,804.0,0.31,10.0,18.15,16.94,86.88,10.52
2017-03-27 12:00:00,1388.0,1.0,10.0,15.58,11.66,84.01,6.12
2016-02-20 14:00:00,3505.75,0.0,10.0,20.16,4.63,36.44,9.8
2017-05-24 13:00:00,561.25,1.0,7.24,15.63,14.07,88.97,8.58
2016-03-04 16:00:00,996.0,0.01,10.0,4.48,-2.06,61.92,6.68
2016-08-07 10:00:00,3829.25,0.0,10.0,25.73,17.02,58.22,7.22
2017-07-15 07:00:00,788.25,1.0,10.0,18.46,16.16,80.28,2.68
2017-08-02 13:00:00,2761.75,0.31,10.0,28.64,18.11,50.24,1.16
2017-07-09 16:00:00,1972.25,0.43,10.0,29.63,20.83,57.56,8.12
2017-02-20 17:00:00,48.56,0.0,10.0,18.48,11.6,61.4,11.16
2016-07-03 15:00:00,591.75,1.0,9.96,18.66,17.93,93.0,9.32
2016-07-13 16:00:00,1155.25,0.72,10.0,28.16,24.55,78.65,9.45
2016-11-08 10:00:00,301.75,1.0,4.92,13.11,12.92,95.76,5.12
2016-04-10 08:00:00,283.5,1.0,10.0,5.44,-0.77,64.53,21.32
2017-04-12 10:00:00,4003.0,0.0,10.0,14.76,4.94,50.44,5.64
2016-03-06 16:00:00,440.25,0.0,10.0,11.92,3.99,54.92,20.24
2017-06-13 13:00:00,3695.25,0.63,10.0,33.45,21.38,47.48,8.72
2016-12-05 17:00:00,0.0,0.0,7.04,1.61,1.05,95.84,4.76
2017-04-01 08:00:00,1885.75,0.0,10.0,5.99,3.3,79.84,8.64
2016-12-11 15:00:00,30.32,0.08,2.11,1.52,1.38,25.17,7.8
2017-06-01 07:00:00,1176.25,0.0,9.04,20.63,7.2,39.0,5.0
2016-03-23 10:00:00,3780.75,0.28,10.0,18.62,10.54,58.44,18.0
2016-09-10 15:00:00,3715.5,0.62,10.0,23.52,12.94,48.4,15.08
2016-09-04 12:00:00,4079.75,0.0,10.0,26.64,15.04,48.92,7.0
2017-04-05 07:00:00,122.5,0.98,7.42,7.39,7.12,95.62,18.57
2016-12-12 08:00:00,247.75,0.04,9.92,-3.36,-5.45,22.09,12.0
2016-02-12 06:00:00,0.2,1.0,7.6,-6.22,-7.53,87.08,4.54
2017-03-16 09:00:00,3001.0,0.0,10.0,0.47,-6.78,56.64,7.4
2016-11-11 15:00:00,536.75,0.53,10.0,11.04,2.37,53.72,18.76
2016-03-23 14:00:00,809.0,1.0,10.0,18.43,10.61,59.0,15.2
2016-04-12 12:00:00,4705.75,0.0,10.0,9.36,-3.22,41.08,5.0
2017-06-03 08:00:00,2096.0,0.0,10.0,26.7,17.12,52.56,2.12
2016-09-24 08:00:00,893.25,0.9,3.27,21.87,20.17,89.08,7.08
2017-07-24 17:00:00,2078.25,0.16,10.0,25.45,17.79,59.44,11.24
2017-02-07 09:00:00,782.5,0.99,9.96,15.44,13.86,87.0,14.76
2016-12-04 17:00:00,0.0,1.0,3.53,0.51,0.94,99.68,6.36
2017-03-29 06:00:00,5.38,1.0,7.96,8.44,7.44,94.64,16.88
2016-09-14 08:00:00,634.5,1.0,7.8,21.18,20.17,92.88,6.72
2016-02-18 07:00:00,391.5,0.14,4.32,-0.52,-1.52,89.96,9.4
2016-11-02 16:00:00,442.25,0.9,10.0,22.76,19.51,88.89,6.28
2017-01-08 06:00:00,0.0,0.0,10.0,-18.06,-19.08,82.84,3.72
2017-01-21 07:00:00,91.64,0.7,1.6,6.97,6.48,98.28,6.52
2017-03-04 12:00:00,4728.5,0.0,10.0,9.2,-3.1,42.92,15.6
2017-01-10 11:00:00,107.35,1.0,10.0,8.73,7.67,96.15,26.71
2017-10-19 06:00:00,0.0,0.0,10.0,10.98,9.39,89.84,4.6
2017-03-25 16:00:00,364.0,1.0,10.0,17.23,14.78,80.88,11.28
2017-04-23 11:00:00,4713.75,0.0,10.0,18.75,-0.06,27.36,13.32
2016-08-31 11:00:00,2823.25,0.78,10.0,27.2,22.72,75.84,5.88
2017-06-25 11:00:00,1556.25,0.73,10.0,22.85,8.92,40.84,12.72
2016-04-20 16:00:00,617.5,0.74,10.0,17.07,11.62,68.4,10.96
2016-11-27 13:00:00,670.25,1.0,3.32,4.57,4.08,93.8,12.84
2016-09-21 13:00:00,4233.5,0.0,10.0,31.29,14.92,35.56,2.2
2016-05-11 08:00:00,1298.25,1.0,1.37,17.66,17.57,99.68,4.6
2017-09-27 17:00:00,526.0,0.0,10.0,20.54,9.98,49.56,9.04
2017-06-01 16:00:00,3074.25,0.0,10.0,27.27,2.85,19.2,2.92
2016-02-18 15:00:00,1408.5,0.39,9.96,7.19,1.8,67.24,20.24
2016-10-06 11:00:00,2013.25,0.64,10.0,27.53,18.59,57.0,2.32
2017-08-18 07:00:00,690.5,0.0,10.0,21.01,18.73,82.52,6.0
2016-02-14 15:00:00,562.25,1.0,6.0,-6.62,-8.43,84.0,16.74
2017-10-12 12:00:00,751.5,1.0,9.84,17.41,15.31,87.4,1.32
2017-03-16 16:00:00,2966.5,0.0,10.0,6.95,-4.1,43.52,9.48
2017-01-19 14:00:00,104.5,1.0,3.87,5.82,5.16,93.34,7.11
2016-10-12 15:00:00,540.0,1.0,7.5,17.23,16.73,93.61,15.82
2016-08-23 13:00:00,4209.75,0.01,10.0,26.16,17.97,58.08,9.36
2016-04-20 10:00:00,2151.25,1.0,9.96,21.77,10.99,49.28,12.08
2016-02-12 14:00:00,1646.25,1.0,10.0,-2.96,-8.59,63.07,23.04
2016-09-12 15:00:00,3435.75,0.0,10.0,26.68,13.65,42.84,9.0
2016-10-11 09:00:00,2462.75,0.0,10.0,19.56,11.06,57.48,8.24
2016-05-24 13:00:00,4259.0,0.43,10.0,25.32,7.19,25.74,13.85
2016-08-15 08:00:00,96.2,1.0,5.57,21.84,21.87,97.86,7.96
2017-02-05 09:00:00,3232.0,0.0,10.0,2.26,-3.28,67.84,11.44
2016-10-13 10:00:00,4051.75,0.0,10.0,10.81,4.04,59.64,3.16
2017-09-02 15:00:00,3812.0,0.0,10.0,23.23,9.36,40.4,5.68
2016-07-07 07:00:00,778.25,0.75,6.24,21.86,21.85,92.8,2.96
2017-07-29 14:00:00,4613.25,0.28,10.0,24.94,13.74,47.12,9.4
2016-02-26 12:00:00,2671.75,1.0,10.0,1.32,-5.04,61.88,9.52
2016-09-24 12:00:00,4148.0,0.0,10.0,29.92,20.14,56.08,3.72
2017-10-06 12:00:00,642.75,1.0,9.04,21.3,19.93,90.84,5.44
2016-04-11 15:00:00,3364.5,0.0,10.0,10.03,0.07,49.28,19.72
2016-02-29 16:00:00,1135.0,0.0,10.0,14.09,2.68,20.83,16.2
2017-01-08 07:00:00,114.98,0.0,10.0,-18.42,-19.35,83.0,5.0
2016-04-25 06:00:00,79.47,0.41,10.0,17.23,12.01,68.28,9.8
2016-08-29 11:00:00,3732.0,0.0,10.0,28.9,22.42,68.08,4.04
2016-08-06 06:00:00,180.05,0.0,10.0,19.74,17.99,81.24,6.0
2017-06-06 13:00:00,4717.5,0.0,10.0,25.57,8.14,31.92,16.08
2016-03-12 12:00:00,959.0,1.0,8.04,13.64,10.08,77.69,7.69
2016-12-18 08:00:00,957.5,0.0,10.0,-14.92,-17.28,79.84,15.04
2017-08-03 08:00:00,1741.75,0.42,10.0,24.81,21.72,80.92,5.2
2017-04-07 06:00:00,26.93,0.0,10.0,1.8,-0.76,79.0,12.24
2016-02-17 15:00:00,275.0,1.0,9.92,1.4,-2.43,78.43,5.77
2017-08-08 10:00:00,3952.5,0.0,10.0,24.2,11.32,44.04,6.68
2016-12-18 07:00:00,136.39,0.0,10.0,-14.67,-16.62,79.84,16.0
2016-09-08 17:00:00,476.0,0.01,10.0,24.81,23.35,88.84,4.4
2016-06-04 08:00:00,98.25,1.0,4.13,17.03,17.05,95.37,9.51
2017-01-13 17:00:00,0.0,0.5,10.0,-1.26,-3.97,81.6,14.32
2017-04-25 10:00:00,3804.0,0.0,10.0,23.4,10.94,43.56,15.28
2016-10-12 08:00:00,1111.0,0.14,10.0,18.73,14.5,73.96,12.2
2017-04-03 16:00:00,1409.5,0.82,10.0,17.56,16.13,91.12,15.26
2016-06-30 11:00:00,3306.5,0.01,10.0,24.85,15.08,55.2,7.36
2016-02-18 14:00:00,2528.0,0.82,9.0,7.19,2.06,68.2,22.0
2017-01-02 11:00:00,559.75,1.0,0.66,5.61,5.4,99.47,9.54
2016-12-31 06:00:00,0.0,0.0,10.0,2.78,-3.24,60.6,15.4
2017-10-25 12:00:00,1153.0,1.0,10.0,8.91,3.79,71.2,6.76
2016-11-11 09:00:00,1897.25,0.0,10.0,10.98,5.55,69.36,14.2
2017-09-13 16:00:00,554.25,1.0,10.0,20.69,17.04,78.68,5.36
2016-08-25 09:00:00,2809.75,0.38,10.0,25.88,22.44,80.84,8.96
2017-05-02 10:00:00,3586.0,0.64,10.0,12.69,6.74,68.72,21.6
2017-04-16 06:00:00,7.29,0.82,10.0,15.43,15.44,96.72,10.76
2016-09-10 17:00:00,1378.0,0.0,10.0,21.35,12.57,53.52,11.8
2017-05-18 13:00:00,3589.25,0.44,10.0,31.08,15.64,37.04,19.56
2016-08-03 15:00:00,3087.25,0.22,10.0,30.22,22.01,56.52,4.53
2016-12-29 15:00:00,106.3,1.0,10.0,3.38,-2.15,67.41,18.51
2017-02-01 14:00:00,3065.0,0.56,10.0,4.99,-3.15,55.41,13.15
2017-07-18 17:00:00,1939.75,0.0,10.0,28.98,18.84,50.12,4.4
2016-07-15 15:00:00,3932.5,0.28,10.0,25.76,18.04,60.4,9.24
2017-04-07 14:00:00,4713.75,0.0,10.0,12.85,-2.31,34.28,13.4
2017-01-15 17:00:00,0.0,1.0,5.64,0.63,-0.04,91.88,5.76
2017-07-20 13:00:00,4357.5,0.0,10.0,31.42,25.95,72.24,8.52
2017-08-24 10:00:00,3736.25,0.0,10.0,24.06,13.08,48.52,7.04
2016-03-19 16:00:00,291.0,1.0,10.0,7.07,-0.48,55.92,9.04
2017-01-31 17:00:00,1.66,0.02,10.0,3.81,0.58,21.89,8.4
2017-03-09 06:00:00,150.34,0.0,10.0,0.8,-3.62,72.69,6.2
2016-12-30 14:00:00,1895.0,0.83,10.0,2.43,-3.7,64.28,11.8
2017-10-18 09:00:00,2808.25,0.0,10.0,16.3,7.56,56.64,9.48
2016-10-28 16:00:00,999.0,0.0,10.0,18.03,14.39,76.4,12.72
2017-05-22 15:00:00,3944.25,0.14,10.0,22.13,8.65,38.84,13.84
2017-03-22 17:00:00,1552.75,0.0,10.0,4.46,-4.82,50.56,13.12
2016-02-22 08:00:00,2398.25,0.0,10.0,1.3,-1.34,80.92,7.4
2016-10-12 12:00:00,821.5,1.0,9.04,19.93,17.65,82.85,11.88
2016-06-18 15:00:00,3673.25,0.21,10.0,29.95,13.52,33.17,9.12
2016-10-20 12:00:00,989.5,1.0,10.0,15.03,13.76,89.54,9.69
2017-05-09 06:00:00,69.23,0.82,10.0,11.05,8.89,79.28,8.52
2016-04-29 07:00:00,264.25,0.92,4.62,10.78,9.65,86.73,8.42
2016-08-22 11:00:00,4041.0,0.43,10.0,24.12,15.64,56.8,2.56
2017-06-02 12:00:00,4655.75,0.0,10.0,28.46,5.44,22.08,2.88
2017-08-28 14:00:00,3398.25,0.53,10.0,27.16,16.76,53.04,6.52
2017-10-22 11:00:00,1624.75,1.0,10.0,22.1,16.75,71.44,20.0
2016-02-07 10:00:00,3874.25,0.0,10.0,5.85,0.49,66.92,19.24
2017-02-24 06:00:00,22.65,0.41,10.0,15.11,13.98,86.88,22.32
2016-10-08 10:00:00,3973.0,0.0,10.0,15.9,3.81,44.28,9.0
2017-08-07 07:00:00,465.5,0.92,10.0,19.62,17.71,86.04,6.52
2017-10-04 08:00:00,266.0,1.0,10.0,22.42,19.29,80.04,7.44
2016-05-06 13:00:00,4008.25,0.89,10.0,23.03,5.02,30.0,6.72
2017-05-18 12:00:00,4224.5,0.43,10.0,30.54,17.14,42.68,18.72
2016-11-27 08:00:00,317.75,1.0,0.24,1.97,2.44,99.84,8.08
2017-03-02 10:00:00,4565.0,0.52,10.0,2.1,-2.35,71.68,16.64
2016-11-26 13:00:00,1975.5,0.65,10.0,8.53,5.0,75.97,12.41
2017-08-28 06:00:00,41.38,0.91,9.96,17.72,17.07,91.8,1.16
2017-07-21 06:00:00,103.25,0.31,10.0,23.13,22.04,94.68,5.68
2017-07-08 13:00:00,4005.0,0.29,10.0,27.11,15.19,47.28,8.6
2016-07-18 17:00:00,1318.75,0.0,10.0,28.08,24.14,79.92,6.36
2017-03-10 10:00:00,4708.25,0.0,10.0,1.56,-11.29,38.36,16.4
2016-07-22 17:00:00,1905.5,0.0,10.0,28.62,22.8,67.0,0.0
2017-10-11 11:00:00,487.25,1.0,4.8,15.7,15.32,98.08,10.48
2017-01-11 16:00:00,18.76,1.0,0.3,11.11,10.16,99.6,11.55
2016-02-03 08:00:00,327.75,0.98,10.0,2.47,0.23,80.04,15.23
2017-02-17 12:00:00,4523.75,0.0,10.0,18.64,4.02,37.52,13.12
2016-05-28 06:00:00,217.38,0.29,10.0,21.2,19.26,85.92,12.16
2016-07-02 10:00:00,1752.75,0.0,10.0,17.92,12.71,69.48,2.2
2016-10-29 09:00:00,1681.25,0.0,10.0,21.51,16.06,69.76,16.56
2016-02-21 12:00:00,4376.0,0.42,10.0,9.88,3.29,65.64,7.76
2017-09-08 12:00:00,4592.5,0.0,10.0,25.19,9.53,36.52,2.88
2017-08-08 15:00:00,3839.75,0.29,10.0,26.23,13.33,43.28,5.72
2016-07-27 16:00:00,2627.0,0.0,10.0,28.51,21.7,65.0,6.0
2017-07-29 17:00:00,2074.75,0.14,10.0,24.61,14.38,49.44,11.28
